"individuo,fitness"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.3333333333333333"
"4,0.3333333333333333"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.3333333333333333"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.3333333333333333"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.3333333333333333"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.5"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.5"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.5"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.5"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
"16,0.5"
"17,0.5"
"18,0.5"
"19,1.0"
"0,0.5"
"1,0.5"
"2,0.5"
"3,0.5"
"4,0.5"
"5,0.5"
"6,0.5"
"7,0.5"
"8,0.5"
"9,0.5"
"10,0.5"
"11,0.5"
"12,0.5"
"13,0.5"
"14,0.5"
"15,0.5"
